-0.288362 0.7 0.5
-0.295488 0.71 0.5
-0.293111 0.72 0.5
-0.295459 0.73 0.5
-0.297042 0.74 0.5
-0.294367 0.75 0.5
-0.301488 0.76 0.5
-0.298282 0.77 0.5
-0.295022 0.78 0.5
-0.293776 0.79 0.5
-0.291367 0.8 0.5
-0.290814 0.81 0.5
-0.285784 0.82 0.5
-0.280806 0.83 0.5
-0.279793 0.84 0.5
-0.275718 0.85 0.5
-0.267089 0.86 0.5
-0.261189 0.87 0.5
-0.258099 0.88 0.5
-0.249418 0.89 0.5
-0.243573 0.9 0.5
-0.233506 0.91 0.5
-0.228695 0.92 0.5
-0.221652 0.93 0.5
-0.21 0.94 0.5
-0.202518 0.95 0.5
-0.192938 0.96 0.5
-0.178623 0.97 0.5
-0.170129 0.98 0.5
-0.156399 0.99 0.5
-0.316562 0.7 0.51
-0.316816 0.71 0.51
-0.319808 0.72 0.51
-0.32657 0.73 0.51
-0.328346 0.74 0.51
-0.330362 0.75 0.51
-0.324214 0.76 0.51
-0.325339 0.77 0.51
-0.321914 0.78 0.51
-0.325398 0.79 0.51
-0.323222 0.8 0.51
-0.321446 0.81 0.51
-0.318176 0.82 0.51
-0.30962 0.83 0.51
-0.309295 0.84 0.51
-0.306496 0.85 0.51
-0.298943 0.86 0.51
-0.292031 0.87 0.51
-0.283969 0.88 0.51
-0.279972 0.89 0.51
-0.272665 0.9 0.51
-0.264654 0.91 0.51
-0.25704 0.92 0.51
-0.248215 0.93 0.51
-0.240896 0.94 0.51
-0.229522 0.95 0.51
-0.221775 0.96 0.51
-0.209526 0.97 0.51
-0.198032 0.98 0.51
-0.185028 0.99 0.51
-0.335663 0.7 0.52
-0.337351 0.71 0.52
-0.341683 0.72 0.52
-0.346447 0.73 0.52
-0.350791 0.74 0.52
-0.350138 0.75 0.52
-0.34718 0.76 0.52
-0.349779 0.77 0.52
-0.345663 0.78 0.52
-0.345867 0.79 0.52
-0.344516 0.8 0.52
-0.345809 0.81 0.52
-0.343245 0.82 0.52
-0.336831 0.83 0.52
-0.332426 0.84 0.52
-0.331688 0.85 0.52
-0.326268 0.86 0.52
-0.319401 0.87 0.52
-0.317529 0.88 0.52
-0.306991 0.89 0.52
-0.303138 0.9 0.52
-0.29244 0.91 0.52
-0.283479 0.92 0.52
-0.275186 0.93 0.52
-0.261226 0.94 0.52
-0.258012 0.95 0.52
-0.247387 0.96 0.52
-0.231711 0.97 0.52
-0.218381 0.98 0.52
-0.211921 0.99 0.52
-0.352226 0.7 0.53
-0.358138 0.71 0.53
-0.360886 0.72 0.53
-0.363981 0.73 0.53
-0.366524 0.74 0.53
-0.370197 0.75 0.53
-0.368662 0.76 0.53
-0.371569 0.77 0.53
-0.368422 0.78 0.53
-0.370793 0.79 0.53
-0.368392 0.8 0.53
-0.368712 0.81 0.53
-0.36444 0.82 0.53
-0.360685 0.83 0.53
-0.357148 0.84 0.53
-0.355705 0.85 0.53
-0.349534 0.86 0.53
-0.344941 0.87 0.53
-0.334697 0.88 0.53
-0.33077 0.89 0.53
-0.322682 0.9 0.53
-0.313489 0.91 0.53
-0.308747 0.92 0.53
-0.29954 0.93 0.53
-0.288872 0.94 0.53
-0.278569 0.95 0.53
-0.267059 0.96 0.53
-0.257389 0.97 0.53
-0.244662 0.98 0.53
-0.232677 0.99 0.53
-0.36469 0.7 0.54
-0.369842 0.71 0.54
-0.373759 0.72 0.54
-0.381228 0.73 0.54
-0.379041 0.74 0.54
-0.384501 0.75 0.54
-0.387186 0.76 0.54
-0.387563 0.77 0.54
-0.388449 0.78 0.54
-0.387259 0.79 0.54
-0.3884 0.8 0.54
