7.0066 0
3.97501 3.03159
3.08994 1.96134
2.78359 1.42031
2.50685 1.13444
2.35727 0.938266
2.22967 0.803181
2.11634 0.704746
2.05625 0.624425
2.02056 0.559642
2.00035 0.506619
1.98632 0.46269
1.98829 0.425618
1.93289 0.39792
1.88318 0.373764
1.90951 0.350615
1.87347 0.331311
1.84317 0.31383
1.85004 0.296933
1.81884 0.283418
1.80095 0.270177
1.7958 0.257655
1.80321 0.246309
1.80459 0.235827
1.77654 0.22793
1.76854 0.219134
1.76139 0.210983
1.72994 0.205727
1.72886 0.198509
1.7162 0.192195
1.70852 0.186051
1.68906 0.181191
1.67574 0.176119
1.66192 0.171418
1.66271 0.16645
1.65714 0.161856
1.64497 0.15789
1.65316 0.153897
1.64397 0.150181
1.62966 0.147076
1.61665 0.144033
1.60036 0.141502
1.58969 0.138583
1.58741 0.135416
1.58041 0.132558
1.57827 0.129662
1.56926 0.127193
1.57852 0.124859
1.56356 0.123197
1.56372 0.120708
1.55602 0.118568
1.54619 0.11668
1.53912 0.114676
1.55017 0.113074
1.54141 0.111344
1.54474 0.109389
1.53428 0.10796
1.53574 0.106093
1.55153 0.105467
1.5464 0.103821
1.5363 0.102603
1.54147 0.101067
1.55085 0.0998908
1.54581 0.0984464
1.54833 0.0969528
1.55758 0.0959194
1.56334 0.0946524
1.57152 0.0936075
1.56871 0.0922836
1.56107 0.0912755
1.55816 0.0900277
1.55621 0.0887902
1.55029 0.0877649
1.54446 0.0867672
1.54725 0.085648
1.54437 0.0845628
1.53849 0.083664
1.53829 0.0825846
1.54187 0.0816111
1.54432 0.0806217
1.54363 0.0796231
1.54297 0.0786489
1.54122 0.0777153
1.54563 0.076911
1.54153 0.0761115
1.53723 0.0753439
1.53613 0.074481
1.54337 0.0739846
1.55154 0.0736034
1.55619 0.0729298
1.55262 0.0722123
1.54964 0.0714854
1.54411 0.070928
1.53979 0.0703025
1.53343 0.0698483
1.53216 0.0691285
1.53274 0.0684146
1.52807 0.0678736
1.53043 0.0672259
1.53635 0.0668131
