1.49943 0
1.51516 0.0157312
1.50915 0.0108917
1.50429 0.00910535
1.4959 0.0109592
1.49642 0.00896341
1.49569 0.0076115
1.49516 0.00661262
1.49526 0.0058326
1.49613 0.00529
1.50054 0.00650584
1.50096 0.00595335
1.49995 0.00556776
1.49895 0.00525011
1.49974 0.0049497
1.50206 0.0051816
1.49988 0.00533459
1.50184 0.00539749
1.50142 0.00512301
1.50118 0.00486588
1.50068 0.0046553
1.50021 0.00446341
1.50047 0.0042731
1.50166 0.00426058
1.50195 0.00409702
1.50159 0.00395283
1.50123 0.00382083
1.50083 0.00370351
1.50004 0.00366022
1.49897 0.00369481
1.4987 0.00358344
1.49815 0.00351333
1.49824 0.00340643
1.49882 0.00335577
1.49909 0.00326902
1.49936 0.00318899
1.5002 0.00321101
1.50013 0.00312602
1.49991 0.00305309
1.49988 0.00297588
1.49963 0.00291376
1.4994 0.00285257
1.49941 0.00278545
1.4989 0.00276777
1.4986 0.00272221
1.49944 0.00278997
1.49979 0.00275284
1.50004 0.00270662
1.49988 0.00265566
1.50027 0.00263015
1.5 0.00259204
1.49977 0.00255188
1.49974 0.00250343
1.49984 0.00245854
1.49967 0.00241923
1.4999 0.00238723
1.50032 0.00238167
1.50019 0.0023439
1.50081 0.00238505
1.50061 0.00235325
1.50014 0.00236226
1.50011 0.00232397
1.50027 0.00229195
1.50043 0.00226154
1.50037 0.00222713
1.50046 0.00219481
1.50058 0.002165
1.50054 0.00213332
1.50011 0.00214463
1.50043 0.00213724
1.50058 0.00211233
1.5004 0.00208997
1.50037 0.00206143
1.50051 0.00203852
1.50028 0.00202439
1.5003 0.00199768
1.5005 0.00198126
1.50044 0.0019566
1.50072 0.00195243
1.50063 0.00193036
1.50106 0.00195497
1.5008 0.00194859
1.50078 0.00192508
1.50082 0.00190252
1.50098 0.001887
1.50107 0.00186724
1.50109 0.0018457
1.50092 0.00183252
1.50093 0.00181189
1.50067 0.00181113
1.50061 0.00179202
1.50038 0.0017871
1.50048 0.00177061
1.50052 0.00175204
1.50027 0.00175107
1.50045 0.00174186
1.5006 0.0017306
1.50075 0.00171909
1.5007 0.00170246
1.50073 0.00168565
