5.15678 0
5.07378 0.0830041
5.03765 0.0600126
4.93146 0.114363
4.91872 0.0894964
4.86926 0.0882355
4.84451 0.0785744
4.85354 0.0686449
4.90889 0.0820289
4.92382 0.074872
4.93806 0.0692047
4.93298 0.0633788
4.94052 0.0587851
4.94919 0.055112
4.94504 0.0514739
4.93217 0.0498404
4.92349 0.0476153
4.93124 0.0455571
4.95083 0.0473349
4.96 0.0458331
4.9708 0.0449123
4.95844 0.0445697
4.95266 0.0429779
4.95685 0.0413609
4.96435 0.0403741
4.96752 0.0389198
4.96112 0.0379933
4.96836 0.0373197
4.98218 0.0385707
4.98211 0.0372629
4.98713 0.0363886
4.99293 0.0357071
4.99024 0.0347126
4.98555 0.0340005
4.98475 0.0330247
4.99174 0.0328472
4.99301 0.0319723
4.99359 0.0311249
4.99378 0.030317
5.0025 0.0308079
5.00068 0.0301018
5.0048 0.0296626
5.00371 0.0289848
5.01831 0.0318604
5.02006 0.0311932
5.0178 0.0305908
5.01508 0.0300566
5.01342 0.0294708
5.00849 0.0292803
5.01559 0.029555
5.01447 0.0289916
5.01499 0.0284335
5.01146 0.0281139
5.01361 0.027672
5.01492 0.0271959
5.01224 0.0268403
5.01716 0.0268192
5.02149 0.0267074
5.0305 0.0277522
5.03189 0.0273212
5.02561 0.0275944
5.02832 0.0272805
5.02416 0.0271634
5.02688 0.0268732
5.02744 0.0264626
5.02531 0.0261458
5.0274 0.0258372
5.03472 0.0264871
5.02919 0.0266805
5.02903 0.0262971
5.02879 0.0259252
5.02983 0.0255837
5.02668 0.0254263
5.02772 0.0251018
5.02606 0.0248205
5.02432 0.0245535
5.0203 0.0245639
5.017 0.0244694
5.01378 0.0243715
5.00969 0.0244096
5.00989 0.0241072
5.01143 0.0238615
5.00891 0.0237069
5.01281 0.0237455
5.01058 0.0235698
5.00712 0.0235506
5.00365 0.0235349
5.00156 0.0233596
5.00096 0.0231035
5.0017 0.0228574
5.00188 0.0226056
5.00019 0.0224225
4.99916 0.0222039
4.99532 0.0222995
4.99866 0.0223151
4.99791 0.0220943
4.99801 0.0218656
4.99657 0.0216891
4.99349 0.0216887
4.99035 0.0217
