0 0.214623 0.0126585
1 0.348948 0.235804
2 0.708952 0.255625
3 0.383898 0.264013
4 0.869304 0.213903
5 0.341649 0.327781
6 0.485407 0.277436
7 0.633581 0.155783
8 0.386315 0.273328
9 -0.0833052 0.242329
10 0.474577 0.223594
11 0.68578 0.186998
12 0.686786 0.224659
13 0.279419 0.214755
14 0.225555 0.170226
15 0.0745948 0.211186
16 0.286055 0.157941
17 0.530636 0.278088
18 0.159815 0.226955
19 0.443853 0.218524
20 0.500521 0.185447
21 0.852969 0.166997
22 0.321225 0.220506
23 0.691774 0.14293
24 0.0937946 0.231677
25 0.34456 0.193662
26 0.0226426 0.231642
27 0.112009 0.192205
28 0.292458 0.23489
29 0.539187 0.231083
30 0.256627 0.144911
31 0.795109 0.185454
32 0.634095 0.198417
33 0.336343 0.212819
34 0.207897 0.140384
35 0.212322 0.183263
36 0.468046 0.175203
37 -0.0476526 0.227465
38 0.481972 0.155015
39 0.172522 0.203571
40 0.184914 0.168153
41 0.679243 0.190402
42 0.57807 0.228297
43 0.575339 0.224561
44 0.526627 0.18328
45 -0.00765926 0.232967
46 0.35157 0.213078
47 0.313402 0.184264
48 0.280942 0.210477
49 0.280784 0.186777
50 0.403696 0.197292
51 0.0750968 0.203075
52 0.0754644 0.211658
53 0.313963 0.183377
54 0.326907 0.17512
55 0.0482193 0.173136
56 0.216878 0.2412
57 0.281102 0.190165
58 0.133728 0.16449
59 0.315971 0.182296
60 0.436399 0.219487
61 0.359204 0.160419
62 0.475071 0.169199
63 0.407855 0.163677
64 0.366332 0.172576
65 0.488699 0.171151
66 0.27882 0.175105
67 0.443293 0.146591
68 0.256883 0.165854
69 0.672382 0.189632
70 0.164699 0.15881
71 0.296808 0.174246
72 0.271545 0.184646
73 0.234517 0.157836
74 0.328084 0.159318
75 0.0528567 0.122784
76 0.467954 0.10402
77 -0.0868805 0.156565
78 0.189495 0.20052
79 0.289818 0.131697
80 0.468257 0.1605
81 0.206954 0.190042
82 0.374617 0.173729
83 0.331434 0.14601
84 0.290426 0.122464
85 0.227649 0.192419
86 0.216461 0.181005
87 0.0655068 0.156131
88 0.368819 0.176682
89 0.425289 0.162462
90 0.396828 0.163745
91 0.186342 0.161778
92 0.0397414 0.15594
93 0.312251 0.187119
94 0.375722 0.16201
95 0.137824 0.154418
96 0.417017 0.208266
97 0.373045 0.163693
98 0.640495 0.135693
99 0.283271 0.141282
100 0.541235 0.181296
101 0.337402 0.266361
102 0.127749 0.153688
103 0.539865 0.120651
104 0.495245 0.180532
105 0.0770088 0.162694
106 0.322805 0.169731
107 0.385902 0.169006
108 0.697615 0.165865
109 0.230633 0.163283
110 0.298637 0.154482
111 -0.0046027 0.181639
112 0.16158 0.182029
113 0.423833 0.152855
114 0.520356 0.184655
115 0.455842 0.142963
116 0.17049 0.204562
117 0.460997 0.167146
118 0.421121 0.199658
119 0.518012 0.169262
120 0.366525 0.135741
121 0.0924803 0.164604
122 0.400948 0.150551
123 0.251998 0.171237
124 0.376482 0.149625
125 0.370301 0.148865
126 0.860471 0.143411
127 -0.0863781 0.180002
128 0.163141 0.128217
129 0.552478 0.162045
130 0.360955 0.177368
131 0.0823086 0.171545
132 0.472963 0.136568
133 0.508529 0.164852
134 0.496014 0.175858
135 0.266732 0.142943
136 0.48142 0.145361
137 0.400854 0.191445
138 0.112311 0.136862
139 0.121803 0.161268
140 0.303408 0.162879
141 0.292557 0.120965
142 0.195324 0.144222
143 -0.0486522 0.202618
144 0.370905 0.129474
145 0.422761 0.148133
146 0.0638756 0.173819
147 0.414273 0.169451
148 0.428701 0.152782
149 0.139721 0.0905992
150 0.430635 0.181079
151 0.0235745 0.137904
152 0.332843 0.179718
153 0.538408 0.145762
154 0.44883 0.186039
155 0.221896 0.155417
156 0.244545 0.162921
157 0.353083 0.140623
158 0.172673 0.140174
159 0.0928333 0.135658
160 0.427142 0.131323
161 0.181145 0.17324
162 0.360253 0.117191
163 0.377962 0.163227
164 0.295452 0.127625
165 0.129617 0.193629
166 0.199443 0.169408
167 0.303182 0.120139
168 0.262061 0.180952
169 0.303421 0.183132
170 0.228587 0.162191
171 0.217975 0.144599
