0.35 -0.999101 0.000379882
0.5 -0.96649 0.00221126
0.6 -0.931243 0.00205521
0.7 -0.891202 0.00137979
0.8 -0.847108 0.00116587
0.9 -0.804408 0.000952883
1 -0.761426 0.000808774
1.1 -0.722804 0.000790102
1.2 -0.683362 0.000770326
1.3 -0.647666 0.000715634
1.4 -0.614018 0.000678883
1.5 -0.582952 0.000616649
1.6 -0.554896 0.000620769
1.7 -0.528499 0.000579838
1.8 -0.504822 0.000611542
1.9 -0.482862 0.000546512
2 -0.46213 0.000523942
2.2 -0.4256 0.000556365
2.5 -0.379969 0.000518181
2.7 -0.354479 0.00052098
3 -0.321964 0.000533547
